date,isin,symbol,name,market,country,currency,instrument_id,n_trades,traded_volume,traded_value,vwap,open_price,high_price,low_price,close_price,intraday_return,high_low_spread,first_trade_time,last_trade_time
2024-01-02,FR0010959684,MLCLP,COLIPAYS,XMLI,FRA,EUR,1126997,2,17,44.88,2.64,2.64,2.64,2.64,2.64,0.0,0.0,2024-01-02T10:30:07.403858Z,2024-01-02T10:30:07.403858Z
2024-01-02,FR0010979377,MLACT,ACTIVIUM GROUP,XMLI,FRA,EUR,1136329,3,161,245.65,1.525776397515528,1.55,1.55,1.5,1.5,-0.032258064516129115,0.03333333333333344,2024-01-02T10:30:06.839734Z,2024-01-02T15:30:18.233622Z
2024-01-02,FR0011005933,ALBIO,BIOSYNEX,ALXP,FRA,EUR,1128996,39,1905,15725.060000000001,8.25462467191601,8.3,8.37,8.16,8.16,-0.01686746987951815,0.025735294117646967,2024-01-02T08:00:07.969797Z,2024-01-02T16:35:15.044638Z
2024-01-02,FR0011027135,PAT,PATRIMOINE ET COMM,XPAR,FRA,EUR,1129174,4,264,4671.9,17.696590909090908,17.7,17.7,17.6,17.7,0.0,0.005681818181818121,2024-01-02T08:00:16.691019Z,2024-01-02T14:49:26.806958Z
2024-01-02,FR0011033083,ALMOU,MOULINVEST,ALXP,FRA,EUR,1129211,59,1336,34113.7,25.534206586826347,25.9,25.9,25.3,25.7,-0.007722007722007707,0.02371541501976271,2024-01-02T08:00:11.464465Z,2024-01-02T16:26:34.530498Z
2024-01-02,FR0011038348,ALKLA,KLARSEN,ALXP,FRA,EUR,1129401,57,8678,24049.6,2.7713297994929706,2.63,2.84,2.63,2.82,0.07224334600760463,0.07984790874524705,2024-01-02T08:03:01.713339Z,2024-01-02T16:35:05.709056Z
2024-01-02,FR0011040500,AXW,AXWAY SOFTWARE,XPAR,FRA,EUR,1129743,66,2517,66381.1,26.373102900278113,26.5,27.2,26.0,26.1,-0.015094339622641506,0.04615384615384621,2024-01-02T08:00:28.338908Z,2024-01-02T16:35:22.125970Z
2024-01-02,FR0011041011,ALBLU,BLUELINEA,ALXP,FRA,EUR,1133063,8,3071,3844.89,1.2519993487463366,1.29,1.29,1.215,1.215,-0.05813953488372092,0.06172839506172845,2024-01-02T08:00:10.311226Z,2024-01-02T15:08:46.294915Z
2024-01-02,FR0011049824,ALMDT,MEDIAN TECHNOLOGIES,ALXP,FRA,EUR,1129551,111,21511,106459.72000000003,4.949082794849148,4.93,5.06,4.83,4.875,-0.011156186612576002,0.04761904761904745,2024-01-02T08:00:21.058881Z,2024-01-02T16:35:29.628632Z
2024-01-02,FR0011051598,ALMIB,AMOEBA,ALXP,FRA,EUR,1162065,94,62557,23565.96150000001,0.37671182281759047,0.3805,0.384,0.371,0.38,-0.0013140604467805073,0.03504043126684642,2024-01-02T08:00:06.229931Z,2024-01-02T16:35:27.865016Z
2024-01-02,FR0011052257,ALGBE,GLOBALBIOENERGIES,ALXP,FRA,EUR,1129716,73,16161,32345.543999999998,2.0014568405420454,2.01,2.04,1.98,2.005,-0.0024875621890546595,0.030303030303030276,2024-01-02T08:00:10.751726Z,2024-01-02T16:35:23.719099Z
2024-01-02,FR0011071570,ALCOG,COGRA,ALXP,FRA,EUR,1132017,39,2704,32075.68,11.862307692307692,12.1,12.1,11.74,11.9,-0.016528925619834656,0.030664395229982988,2024-01-02T08:00:01.235971Z,2024-01-02T16:35:21.076800Z
2024-01-02,FR0011131788,MLSML,SMALTO,XMLI,FRA,EUR,1132024,1,100,1.95,0.0195,0.0195,0.0195,0.0195,0.0195,0.0,0.0,2024-01-02T10:30:29.550094Z,2024-01-02T10:30:29.550094Z
2024-01-02,FR0011179886,ALINS,INTRASENSE,ALXP,FRA,EUR,1132995,31,18925,6728.459999999999,0.35553289299867896,0.355,0.379,0.34,0.345,-0.028169014084507116,0.11470588235294121,2024-01-02T08:00:09.529678Z,2024-01-02T16:35:05.449487Z
2024-01-02,FR0011184241,ADOC,ADOCIA,XPAR,FRA,EUR,1132952,1038,205392,2460389.5199999996,11.978993923813974,11.76,12.4,11.6,11.7,-0.005102040816326592,0.06896551724137945,2024-01-02T08:00:09.814746Z,2024-01-02T16:35:21.273888Z
2024-01-02,FR0011208693,ALGLD,GOLD BY GOLD,ALXP,FRA,EUR,1133519,4,30,33.7,1.1233333333333335,1.12,1.13,1.12,1.13,0.008928571428571175,0.008928571428571175,2024-01-02T10:30:03.315227Z,2024-01-02T15:30:15.119975Z
2024-01-02,FR0011217710,ALMET,METHANOR,ALXP,FRA,EUR,1134484,13,810,2469.1,3.0482716049382717,2.95,3.16,2.95,3.16,0.07118644067796609,0.07118644067796609,2024-01-02T08:00:25.009054Z,2024-01-02T13:43:48.978996Z
2024-01-02,FR0011271600,FALG,FERMENTALG,XPAR,FRA,EUR,1146609,233,311050,90802.73049999998,0.29192326153351544,0.308,0.312,0.2815,0.2925,-0.05032467532467533,0.10834813499111906,2024-01-02T08:00:10.461299Z,2024-01-02T16:35:27.104458Z
2024-01-02,FR0011289040,SQI,SQLI,XPAR,FRA,EUR,1135027,34,1105,46713.2,42.27438914027149,42.2,42.8,41.8,42.8,0.0142180094786728,0.02392344497607657,2024-01-02T08:10:24.655275Z,2024-01-02T16:35:04.201432Z
2024-01-02,FR0011341205,NANO,NANOBIOTIX,XPAR,FRA,EUR,1135911,641,133080,888886.1099999996,6.679336564472495,6.72,6.9,6.54,6.61,-0.01636904761904756,0.05504587155963314,2024-01-02T08:00:25.770338Z,2024-01-02T16:35:03.215000Z
2024-01-02,FR0011365907,ALBOA,BOA CONCEPT,ALXP,FRA,EUR,2539719,15,863,20162.0,23.36268829663963,23.3,23.5,23.2,23.4,0.0042918454935620964,0.012931034482758674,2024-01-02T08:00:02.818335Z,2024-01-02T16:35:24.982355Z
2024-01-02,FR0011464452,ALSGD,SPINEGUARD,ALXP,FRA,EUR,1139452,76,411132,83246.80900000002,0.20248194983606244,0.204,0.2085,0.2,0.204,0.0,0.04249999999999998,2024-01-02T08:00:10.761742Z,2024-01-02T15:40:19.187398Z
2024-01-02,FR0011466069,EKI,EKINOPS,XPAR,FRA,EUR,1139478,296,37697,219232.83999999976,5.815657479375011,5.86,5.94,5.62,5.62,-0.04095563139931746,0.05693950177935947,2024-01-02T08:00:00.322173Z,2024-01-02T16:35:11.201060Z
2024-01-02,FR0011476928,FNAC,FNAC DARTY,XPAR,FRA,EUR,1140698,562,29543,807329.6399999997,27.32727346579561,27.4,27.9,27.06,27.32,-0.0029197080291970545,0.03104212860310418,2024-01-02T08:00:27.382975Z,2024-01-02T16:35:05.178219Z
2024-01-02,FR0011490648,ALESA,ECOSLOPS,ALXP,FRA,EUR,1155667,12,3520,4439.4,1.2611931818181816,1.295,1.295,1.22,1.23,-0.050193050193050204,0.061475409836065475,2024-01-02T08:00:23.588049Z,2024-01-02T14:41:19.334907Z
2024-01-02,FR0011532225,ALVGO,VOGO,ALXP,FRA,EUR,1574458,16,1767,9040.519999999999,5.116310130164119,5.08,5.16,5.08,5.16,0.015748031496062964,0.015748031496062964,2024-01-02T08:00:15.870443Z,2024-01-02T16:36:12.746735Z
2024-01-02,FR0011636083,ALNLF,NEOLIFE,ALXP,FRA,EUR,1144488,14,29980,2142.723,0.07147174783188792,0.0722,0.0729,0.0691,0.0705,-0.023545706371191244,0.05499276410998566,2024-01-02T08:00:10.722326Z,2024-01-02T14:00:08.152104Z
2024-01-02,FR0011648716,ALCRB,CARBIOS,ALXP,FRA,EUR,1144062,830,75173,2123964.1000000006,28.25434797068097,28.65,28.85,27.85,27.85,-0.027923211169284423,0.03590664272890476,2024-01-02T08:00:24.558335Z,2024-01-02T16:35:07.612237Z
2024-01-02,FR0011648971,ALQGC,QUANTUM GENOMICS,ALXP,FRA,EUR,1144323,11,13773,1456.5980000000002,0.10575749655122342,0.106,0.106,0.102,0.1058,-0.0018867924528300772,0.03921568627450989,2024-01-02T08:00:29.887189Z,2024-01-02T15:29:07.596689Z
2024-01-02,FR0011665280,FGA,FIGEAC AERO,XPAR,FRA,EUR,1144489,54,8489,44663.94000000001,5.261390034161858,5.26,5.34,5.16,5.3,0.0076045627376426506,0.0348837209302324,2024-01-02T08:00:04.934834Z,2024-01-02T16:35:16.627331Z
2024-01-02,FR0011675362,NEOEN,NEOEN,XPAR,FRA,EUR,1525283,1075,166491,4894930.040000004,29.400568439134872,30.28,30.38,29.04,29.16,-0.036988110964332965,0.04614325068870517,2024-01-02T08:00:17.573250Z,2024-01-02T16:38:04.304604Z
2024-01-02,FR0011716265,ALCJ,CROSSJECT,ALXP,FRA,EUR,1145226,367,104209,518488.9999999999,4.9754723680296316,4.99,5.1,4.86,4.89,-0.020040080160320772,0.04938271604938249,2024-01-02T08:00:22.003889Z,2024-01-02T16:35:29.909164Z
2024-01-02,FR0011726835,GTT,GAZTRANSPORT & TECHNIGAZ,XPAR,FRA,EUR,1145533,818,43510,5243125.499999998,120.5039186393932,120.2,121.2,119.9,120.5,0.0024958402662229595,0.010842368640533673,2024-01-02T08:00:20.308661Z,2024-01-02T16:35:05.404628Z
2024-01-02,FR0011742329,MCPHY,MCPHY ENERGY,XPAR,FRA,EUR,1146239,330,46828,158594.598,3.386747202528402,3.42,3.436,3.334,3.398,-0.006432748538011679,0.03059388122375517,2024-01-02T08:00:10.336037Z,2024-01-02T16:35:10.589577Z
2024-01-02,FR0011858190,ALREA,REALITES,ALXP,FRA,EUR,1147666,33,1571,27726.8,17.64914067472947,17.7,17.85,17.4,17.85,0.00847457627118664,0.02586206896551735,2024-01-02T08:00:24.558336Z,2024-01-02T15:58:55.163415Z
2024-01-02,FR0011884378,ALUCI,LUCIBEL,ALXP,FRA,EUR,1149422,20,15045,6829.7305,0.453953506148222,0.444,0.469,0.444,0.4645,0.0461711711711712,0.056306306306306286,2024-01-02T08:00:09.072816Z,2024-01-02T16:21:43.332235Z
2024-01-02,FR0011898584,ALUVI,UV GERMI,ALXP,FRA,EUR,1313617,39,6584,22610.510000000002,3.4341600850546783,3.4,3.5,3.4,3.45,0.014705882352941346,0.02941176470588247,2024-01-02T08:00:01.917954Z,2024-01-02T16:35:20.424941Z
2024-01-02,FR0011915339,ALENE,ENERTIME,ALXP,FRA,EUR,1185632,281,246521,154899.13,0.6283405064882911,0.638,0.66,0.594,0.64,0.0031347962382444194,0.11111111111111116,2024-01-02T08:00:03.622791Z,2024-01-02T16:35:24.084849Z
2024-01-02,FR0011950682,SEFER,SERGEFERRARI GROUP,XPAR,FRA,EUR,1148370,75,4877,38239.43,7.840768915316793,8.1,8.1,7.74,7.74,-0.0444444444444444,0.046511627906976605,2024-01-02T08:00:02.409360Z,2024-01-02T16:26:58.745434Z
2024-01-02,FR0011950732,ELIOR,ELIOR GROUP,XPAR,FRA,EUR,1148216,1049,684290,1969870.9279999996,2.878707752561048,2.922,2.964,2.836,2.842,-0.02737850787132101,0.04513399153737674,2024-01-02T08:00:19.739945Z,2024-01-02T16:35:11.939442Z
2024-01-02,FR0011981968,WLN,WORLDLINE,XPAR,FRA,EUR,1148615,3225,940874,14690586.909999993,15.613766466073027,15.725,15.96,15.41,15.545,-0.0114467408585055,0.035691109669046206,2024-01-02T08:00:26.767177Z,2024-01-02T16:35:25.969897Z
2024-01-02,FR0011992700,ATEME,ATEME,XPAR,FRA,EUR,1148739,35,9773,66631.59999999998,6.817926941573721,6.96,7.0,6.74,6.74,-0.031609195402298784,0.03857566765578624,2024-01-02T08:00:27.649532Z,2024-01-02T16:35:27.124508Z
2024-01-02,FR0011995588,VLTSA,VOLTALIA,XPAR,FRA,EUR,1149237,1072,152693,1528711.7399999995,10.011668773290193,10.48,10.54,9.68,9.89,-0.05629770992366412,0.08884297520661155,2024-01-02T08:00:21.662512Z,2024-01-02T16:35:26.280722Z
2024-01-02,FR0012127173,OSE,OSE IMMUNOTHERAPEUTICS,XPAR,FRA,EUR,1157134,191,61182,263502.47000000003,4.306862639338368,4.28,4.435,4.225,4.255,-0.005841121495327228,0.04970414201183426,2024-01-02T08:00:05.112373Z,2024-01-02T16:35:06.300896Z
2024-01-02,FR0012185536,ARTE,ARTEA,XPAR,FRA,EUR,1152996,11,653,9764.6,14.95344563552833,14.9,15.0,14.5,14.9,0.0,0.034482758620689724,2024-01-02T08:00:07.924685Z,2024-01-02T13:59:54.641558Z
2024-01-02,FR0012202497,ALDMS,DIAGNOSTIC MEDICAL SYSTEMS,ALXP,FRA,EUR,1188670,23,11094,12560.864999999998,1.1322214710654406,1.11,1.155,1.11,1.15,0.03603603603603589,0.04054054054054057,2024-01-02T08:00:16.448366Z,2024-01-02T15:53:41.700258Z
2024-01-02,FR0012333284,ABVX,ABIVAX,XPAR,FRA,EUR,1161408,333,43497,420211.06,9.66069062234177,9.8,9.89,9.44,9.85,0.005102040816326481,0.04766949152542388,2024-01-02T08:00:24.239368Z,2024-01-02T16:35:07.362241Z
2024-01-02,FR0012419307,ALFOC,FOCUS ENTERTAINMENT,ALXP,FRA,EUR,1155278,212,11012,175460.2199999999,15.933547039593163,15.58,16.16,15.58,15.9,0.020539152759948776,0.037227214377406836,2024-01-02T08:00:17.842002Z,2024-01-02T16:35:19.913583Z
2024-01-02,FR0012432516,POXEL,POXEL,XPAR,FRA,EUR,1155184,446,290825,167704.9319999999,0.5766523923321583,0.545,0.605,0.533,0.593,0.08807339449541263,0.1350844277673544,2024-01-02T08:00:13.222746Z,2024-01-02T16:39:25.680086Z
2024-01-02,FR0012435121,ELIS,ELIS,XPAR,FRA,EUR,1155311,729,183637,3450240.289999999,18.78837211455207,18.9,19.18,18.67,18.71,-0.01005291005290998,0.027316550615961388,2024-01-02T08:00:16.494304Z,2024-01-02T16:37:19.350429Z
2024-01-02,FR0012532810,WAGA,WAGA ENERGY,XPAR,FRA,EUR,2666576,126,2611,64408.450000000004,24.668115664496362,25.15,25.2,24.2,24.25,-0.035785288270377635,0.04132231404958686,2024-01-02T08:00:01.215926Z,2024-01-02T16:35:10.858992Z
2024-01-02,FR0012596468,ALSEN,SENSORION,ALXP,FRA,EUR,1158314,24,8650,3651.5415,0.4221435260115607,0.416,0.4395,0.416,0.4395,0.05649038461538458,0.05649038461538458,2024-01-02T08:00:09.559154Z,2024-01-02T16:35:05.825752Z
2024-01-02,FR0012612646,PARP,GROUPE PARTOUCHE,XPAR,FRA,EUR,1157546,18,763,14719.400000000001,19.291480996068152,19.3,19.3,19.2,19.3,0.0,0.005208333333333481,2024-01-02T08:00:05.262659Z,2024-01-02T16:28:24.846001Z
2024-01-02,FR0012613610,PWG,PRODWAYS GROUP,XPAR,FRA,EUR,1283056,74,25462,24179.846,0.9496444112795539,0.95,0.97,0.94,0.94,-0.010526315789473717,0.03191489361702127,2024-01-02T08:00:14.958893Z,2024-01-02T16:35:23.348538Z
2024-01-02,FR0012616852,ABNX,ABIONYX PHARMA,XPAR,FRA,EUR,1157395,81,44943,57719.674,1.2842861847228713,1.298,1.298,1.274,1.28,-0.013867488443759624,0.01883830455259039,2024-01-02T08:00:01.374765Z,2024-01-02T16:35:15.260001Z
2024-01-02,FR0012634822,MAAT,MAAT PHARMA,XPAR,FRA,EUR,2668088,11,132,931.04,7.053333333333333,6.98,7.2,6.98,7.14,0.022922636103151817,0.03151862464183375,2024-01-02T08:00:05.122385Z,2024-01-02T15:55:16.979169Z
2024-01-02,FR0012650166,NHOA,NHOA,XPAR,FRA,EUR,1158641,390,589062,401607.66200000024,0.6817748590131434,0.618,0.742,0.602,0.69,0.11650485436893199,0.2325581395348837,2024-01-02T08:00:00.835492Z,2024-01-02T16:35:13.902754Z
2024-01-02,FR0012709160,ALUNT,UNITI,ALXP,FRA,EUR,1160310,1,1,1.93,1.93,1.93,1.93,1.93,1.93,0.0,0.0,2024-01-02T08:00:02.227767Z,2024-01-02T08:00:02.227767Z
2024-01-02,FR0012757854,SPIE,SPIE,XPAR,FRA,EUR,1161158,531,118004,3333153.699999997,28.24610775905899,28.42,28.54,28.18,28.18,-0.008444757213230236,0.012775017743080097,2024-01-02T08:00:21.792893Z,2024-01-02T16:35:27.333519Z
2024-01-02,FR0012789667,AMPLI,AMPLITUDE SURGICAL,XPAR,FRA,EUR,1161610,2,3,9.899999999999999,3.2999999999999994,3.3,3.3,3.3,3.3,0.0,0.0,2024-01-02T08:00:07.408829Z,2024-01-02T08:00:07.408829Z
2024-01-02,FR0012816825,ALBPS,BIOPHYTIS,ALXP,FRA,EUR,1162259,158,11721629,60926.011,0.005197742651639973,0.0051,0.0054,0.005,0.0052,0.019607843137254832,0.08000000000000007,2024-01-02T08:00:06.033815Z,2024-01-02T16:29:47.064815Z
2024-01-02,FR0012819381,ALGIL,GROUPE GUILLIN,ALXP,FRA,EUR,1162174,53,3859,118981.45,30.83219746048199,30.85,31.1,30.8,30.8,-0.0016207455429497752,0.009740259740259827,2024-01-02T08:00:25.652589Z,2024-01-02T16:35:14.287809Z
2024-01-02,FR0012821890,ADUX,ADUX,XPAR,FRA,EUR,1163184,9,436,499.97,1.1467201834862386,1.13,1.185,1.13,1.145,0.013274336283185972,0.0486725663716816,2024-01-02T08:00:17.392815Z,2024-01-02T15:53:37.559890Z
2024-01-02,FR0012821916,ALHYP,HIPAY GROUP,ALXP,FRA,EUR,1163231,24,1678,12024.919999999998,7.166221692491059,7.08,7.38,7.08,7.28,0.02824858757062154,0.04237288135593209,2024-01-02T08:00:24.841511Z,2024-01-02T16:28:13.672213Z
2024-01-02,FR0012872141,JBOG,JACQUES BOGART,XPAR,FRA,EUR,1163451,9,1021,6507.56,6.373712047012733,6.48,6.5,6.18,6.42,-0.0092592592592593,0.05177993527508096,2024-01-02T08:27:53.440989Z,2024-01-02T15:35:52.970876Z
2024-01-02,FR0012882389,EQS,EQUASENS,XPAR,FRA,EUR,1163713,296,6141,369866.70000000007,60.22906692721056,60.8,61.1,59.2,59.9,-0.014802631578947345,0.03209459459459452,2024-01-02T08:00:19.636507Z,2024-01-02T16:38:43.763996Z
2024-01-02,FR0012969095,ALCAP,CAPELLI,ALXP,FRA,EUR,1167281,31,1242,5240.8,4.219645732689211,4.1,4.36,4.1,4.2,0.024390243902439046,0.06341463414634174,2024-01-02T08:00:04.021181Z,2024-01-02T16:24:30.426365Z
2024-01-02,FR0013006558,SRP,SHOWROOMPRIVE,XPAR,FRA,EUR,1167685,189,155043,173455.86000000013,1.1187596989222353,1.068,1.17,1.068,1.074,0.00561797752808979,0.09550561797752799,2024-01-02T08:00:00.184367Z,2024-01-02T16:35:20.082982Z
2024-01-02,FR0013015583,ALPOU,POULAILLON,ALXP,FRA,EUR,1168644,4,1201,5429.52,4.520832639467111,4.54,4.68,4.5,4.68,0.03083700440528636,0.040000000000000036,2024-01-02T08:18:25.993062Z,2024-01-02T16:26:51.421398Z
2024-01-02,FR0013018124,ALCOX,NICOX S.A.,ALXP,FRA,EUR,1170179,87,103936,44920.99800000001,0.4321986414716749,0.421,0.4415,0.415,0.4405,0.04631828978622332,0.06385542168674707,2024-01-02T08:00:10.904837Z,2024-01-02T16:29:48.749311Z
2024-01-02,FR0013030152,FDE,FRANCAISE ENERGIE,XPAR,FRA,EUR,1182869,455,19619,1018097.9000000005,51.893465518120216,52.5,53.2,50.6,52.0,-0.00952380952380949,0.05138339920948609,2024-01-02T08:00:06.154048Z,2024-01-02T16:35:17.268380Z
2024-01-02,FR0013053535,ALMLB,MILIBOO,ALXP,FRA,EUR,1169931,7,1416,2471.6800000000003,1.7455367231638421,1.78,1.78,1.71,1.76,-0.011235955056179803,0.040935672514619936,2024-01-02T08:00:16.862003Z,2024-01-02T08:42:54.960362Z
2024-01-02,FR0013060100,ALIMR,IMMERSION,ALXP,FRA,EUR,1171446,2,91,173.81,1.91,1.91,1.91,1.91,1.91,0.0,0.0,2024-01-02T10:30:11.909540Z,2024-01-02T15:30:11.660422Z
2024-01-02,FR0013066750,ALDBT,DBT,ALXP,FRA,EUR,1170375,379,93344724,29408.3841,0.0003150513798723107,0.0003,0.0004,0.0003,0.0004,0.3333333333333335,0.3333333333333335,2024-01-02T08:00:07.619265Z,2024-01-02T16:35:10.817501Z
2024-01-02,FR0013079092,ALWEC,WE.CONNECT,ALXP,FRA,EUR,1173672,15,1113,16933.9,15.214645103324349,15.5,15.5,14.7,15.0,-0.032258064516129004,0.054421768707483054,2024-01-02T08:00:22.541323Z,2024-01-02T16:12:53.643916Z
2024-01-02,FR0013088606,ALDRV,DRONE VOLT,ALXP,FRA,EUR,1171792,126,3028844,30437.8275,0.01004932162237474,0.0103,0.0103,0.0099,0.0101,-0.019417475728155442,0.04040404040404044,2024-01-02T08:00:06.995436Z,2024-01-02T16:35:21.625538Z
2024-01-02,FR0013143872,ALWIT,WITBE,ALXP,FRA,EUR,1178207,92,8005,34708.500000000015,4.33585259212992,4.25,4.45,4.24,4.43,0.04235294117647048,0.04952830188679247,2024-01-02T08:00:00.955628Z,2024-01-02T16:28:17.154130Z
2024-01-02,FR0013153541,MDM,MAISONS DU MONDE,XPAR,FRA,EUR,1182038,337,63754,353654.1100000003,5.547167393418457,5.67,5.73,5.405,5.57,-0.017636684303350858,0.06012950971322861,2024-01-02T08:00:01.216019Z,2024-01-02T16:35:00.600643Z
2024-01-02,FR0013154002,DIM,SARTORIUS STED BIO,XPAR,FRA,EUR,1180732,2267,59872,14852754.300000004,248.07513194815613,241.0,252.0,240.9,249.0,0.03319502074688807,0.04607721046077207,2024-01-02T08:00:08.546335Z,2024-01-02T16:35:22.540655Z
2024-01-02,FR0013155975,MLSDN,SAVONNERIE NYONS,XMLI,FRA,EUR,1181897,3,32,1030.4,32.2,32.2,32.2,32.2,32.2,0.0,0.0,2024-01-02T15:30:04.509869Z,2024-01-02T15:30:04.509869Z
2024-01-02,FR0013156007,ALKLK,KERLINK,ALXP,FRA,EUR,1181564,103,58075,36114.65400000001,0.6218623159707277,0.556,0.652,0.556,0.65,0.16906474820143869,0.17266187050359716,2024-01-02T08:00:21.391763Z,2024-01-02T16:35:01.393960Z
2024-01-02,FR0013176526,FR,VALEO,XPAR,FRA,EUR,1182758,3434,1103743,15661514.914999954,14.189457976177383,14.0,14.75,13.81,14.15,0.010714285714285676,0.06806661839246919,2024-01-02T08:00:29.401453Z,2024-01-02T16:38:22.366750Z
2024-01-02,FR0013178712,ALPCV,CERINNOV GROUP,ALXP,FRA,EUR,1183350,68,10620,28854.97,2.7170404896421845,2.59,2.82,2.59,2.74,0.05791505791505802,0.08880308880308885,2024-01-02T08:00:23.486574Z,2024-01-02T16:19:33.112162Z
2024-01-02,FR0013181864,CGG,CGG,XPAR,FRA,EUR,1188488,1359,5956738,3613686.054399999,0.6066551952427652,0.605,0.6164,0.5994,0.603,-0.0033057851239669533,0.02836169502836161,2024-01-02T08:00:16.882032Z,2024-01-02T16:36:24.681271Z
2024-01-02,FR0013183589,ALAUR,AURES TECHNOLOGIES S.A.,ALXP,FRA,EUR,1185485,24,1643,4085.7500000000005,2.486762020693853,2.57,2.57,2.44,2.5,-0.027237354085603016,0.05327868852459017,2024-01-02T08:00:23.848369Z,2024-01-02T13:02:36.990724Z
2024-01-02,FR0013183985,SIGHT,GENSIGHT BIOLOGICS,XPAR,FRA,EUR,1187306,79,94377,42540.17149999998,0.45074723184674215,0.4515,0.458,0.4415,0.458,0.01439645625692143,0.03737259343148369,2024-01-02T08:00:00.344651Z,2024-01-02T16:35:11.028143Z
2024-01-02,FR0013185857,ABEO,ABEO,XPAR,FRA,EUR,1198106,3,9,132.29999999999998,14.699999999999998,14.7,14.7,14.7,14.7,0.0,0.0,2024-01-02T08:00:18.725052Z,2024-01-02T08:58:42.305780Z
2024-01-02,FR0013204070,ALPAR,GROUPE PAROT,ALXP,FRA,EUR,1199901,92,37700,308529.44999999995,8.183805039787797,8.3,8.3,8.1,8.2,-0.012048192771084487,0.024691358024691468,2024-01-02T08:00:26.584722Z,2024-01-02T16:35:18.948251Z
2024-01-02,FR0013204336,LOUP,L.D.C.,XPAR,FRA,EUR,1196684,49,409,57450.0,140.4645476772616,141.0,141.0,138.5,139.5,-0.010638297872340385,0.018050541516245522,2024-01-02T08:00:07.479014Z,2024-01-02T16:35:18.046203Z
2024-01-02,FR0013214145,SMCP,SMCP,XPAR,FRA,EUR,1348182,325,96752,331883.08500000025,3.4302452145692106,3.44,3.555,3.375,3.405,-0.01017441860465118,0.053333333333333455,2024-01-02T08:00:16.811348Z,2024-01-02T16:36:06.198955Z
2024-01-02,FR0013227113,SOI,SOITEC,XPAR,FRA,EUR,1239594,1161,43880,6988940.699999999,159.27394484958978,162.25,164.1,158.2,158.5,-0.023112480739599373,0.03729456384323648,2024-01-02T08:00:02.429395Z,2024-01-02T16:35:02.117921Z
2024-01-02,FR0013230612,TKO,TIKEHAU CAPITAL,XPAR,FRA,EUR,1250816,196,15759,324485.1000000001,20.59046259280412,20.75,20.8,20.4,20.5,-0.012048192771084376,0.019607843137255054,2024-01-02T08:00:17.873943Z,2024-01-02T16:35:16.552813Z
2024-01-02,FR0013231180,ALOSM,OSMOZIS,ALXP,FRA,EUR,1237729,11,408,4478.4,10.976470588235292,11.0,11.0,10.8,11.0,0.0,0.01851851851851838,2024-01-02T08:00:01.065795Z,2024-01-02T16:14:20.136331Z
2024-01-02,FR0013233012,IVA,INVENTIVA,XPAR,FRA,EUR,1241509,137,31350,130413.55500000001,4.159922009569378,4.1,4.26,4.075,4.165,0.01585365853658538,0.04539877300613493,2024-01-02T08:00:07.078072Z,2024-01-02T16:35:05.648308Z
2024-01-02,FR0013240934,ALERS,EUROBIO-SCIENTIFIC,ALXP,FRA,EUR,1330617,45,1173,19245.980000000003,16.40748508098892,16.3,16.5,16.3,16.44,0.008588957055214674,0.012269938650306678,2024-01-02T08:00:15.515873Z,2024-01-02T16:35:03.198888Z
2024-01-02,FR0013252186,PVL,PLAST.VAL LOIRE,XPAR,FRA,EUR,1276425,230,48002,182890.94000000003,3.810069163784843,3.7,3.9,3.66,3.89,0.05135135135135127,0.06557377049180313,2024-01-02T08:00:24.991086Z,2024-01-02T16:35:04.736128Z
2024-01-02,FR0013254851,ALVAL,VALBIOTIS,ALXP,FRA,EUR,1295252,494,140331,721122.2399999998,5.138723731748507,5.16,5.3,5.0,5.06,-0.019379844961240456,0.06000000000000005,2024-01-02T08:00:16.009326Z,2024-01-02T16:28:33.726472Z
2024-01-02,FR0013257409,ALCOF,COFIDUR S.A.,ALXP,FRA,EUR,1306952,4,30,9606.0,320.2,318.0,328.0,318.0,320.0,0.0062893081761006275,0.03144654088050314,2024-01-02T08:00:06.801621Z,2024-01-02T15:50:17.774145Z
2024-01-02,FR0013258399,BALYO,BALYO,XPAR,FRA,EUR,1297633,25,6342,5207.474999999999,0.8211092715231787,0.82,0.839,0.792,0.83,0.012195121951219523,0.059343434343434254,2024-01-02T08:00:27.569363Z,2024-01-02T15:57:59.098369Z
2024-01-02,FR0013258662,ALD,ALD,XPAR,FRA,EUR,1301048,1414,582379,3854559.020000002,6.618643563727404,6.495,6.69,6.49,6.625,0.02001539645881456,0.03081664098613257,2024-01-02T08:00:13.125770Z,2024-01-02T16:35:03.876958Z
2024-01-02,FR0013266772,ALEXP,ONE EXPERIENCE,ALXP,FRA,EUR,1315037,4,711,300.829,0.4231068917018284,0.44,0.441,0.41,0.41,-0.06818181818181823,0.07560975609756104,2024-01-02T14:52:45.661033Z,2024-01-02T16:35:05.528764Z
2024-01-02,FR0013269123,RUI,RUBIS,XPAR,FRA,EUR,1319593,829,145436,3299302.2199999983,22.685595175884913,22.6,22.9,22.54,22.62,0.0008849557522123686,0.015971606033717833,2024-01-02T08:00:02.581020Z,2024-01-02T16:35:29.187987Z
